station_name,measurement_timestamp,air_temperature_c,wet_bulb_temperature_c,relative_humidity_pct,rain_intensity_mm_per_hour,interval_rain_mm,total_rain_mm,precipitation_type_code,wind_direction_deg,wind_speed_mps,maximum_wind_speed_mps,barometric_pressure_hpa,solar_radiation_w_m2,battery_voltage_v
Foster Weather Station,2022-11-01 08:00:00,9.06,,73,,0.0,,,0,3.3,0.0,996.6,40,15.2
Oak Street Weather Station,2022-11-01 08:00:00,12.0,8.7,65,0.0,0.0,4.9,0.0,273,2.2,4.1,998.2,54,11.9
Foster Weather Station,2022-11-01 09:00:00,10.56,,66,,0.0,,,0,3.3,0.0,997.3,190,15.2
Oak Street Weather Station,2022-11-01 09:00:00,12.8,8.9,60,0.0,0.0,4.9,0.0,261,2.0,4.6,998.8,40,11.9
Foster Weather Station,2022-11-01 10:00:00,13.78,,54,,0.0,,,0,3.3,0.0,998.0,323,15.1
Oak Street Weather Station,2022-11-01 10:00:00,14.8,9.9,54,0.0,0.0,4.9,0.0,282,1.6,3.8,999.5,333,11.9
Foster Weather Station,2022-11-01 11:00:00,16.56,,43,,0.0,,,0,3.3,0.0,998.6,425,15.1
Oak Street Weather Station,2022-11-01 11:00:00,16.9,11.0,48,0.0,0.0,4.9,0.0,317,0.7,1.2,999.9,433,11.9
Foster Weather Station,2022-11-01 12:00:00,17.67,,37,,0.0,,,0,3.3,0.0,998.3,488,15.1
Oak Street Weather Station,2022-11-01 12:00:00,18.5,11.6,43,0.0,0.0,4.9,0.0,19,0.6,2.2,999.8,479,11.8
Foster Weather Station,2022-11-01 13:00:00,19.28,,34,,0.0,,,0,3.3,0.0,998.0,504,15.1
Oak Street Weather Station,2022-11-01 13:00:00,18.7,11.3,40,0.0,0.0,4.9,0.0,102,1.0,2.1,999.4,36,11.9
Foster Weather Station,2022-11-01 14:00:00,19.67,,32,,0.0,,,0,3.3,0.0,998.0,462,15.1
Oak Street Weather Station,2022-11-01 14:00:00,20.1,11.8,35,0.0,0.0,4.9,0.0,318,0.8,1.8,999.4,433,12.0
Foster Weather Station,2022-11-01 15:00:00,19.89,,32,,0.0,,,0,3.3,0.0,998.0,374,15.1
Oak Street Weather Station,2022-11-01 15:00:00,19.7,11.8,38,0.0,0.0,4.9,0.0,247,1.8,3.0,999.5,28,11.9
Foster Weather Station,2022-11-01 16:00:00,20.06,,30,,0.0,,,0,3.3,0.0,998.3,246,15.1
Oak Street Weather Station,2022-11-01 16:00:00,19.8,12.1,39,0.0,0.0,4.9,0.0,263,1.1,2.3,999.8,23,11.9
Foster Weather Station,2022-11-01 17:00:00,19.56,,31,,0.0,,,0,3.3,0.0,998.6,27,15.1
Oak Street Weather Station,2022-11-01 17:00:00,19.4,12.2,42,0.0,0.0,4.9,0.0,100,1.2,1.8,1000.1,15,12.0
Foster Weather Station,2022-11-01 18:00:00,18.5,,36,,0.0,,,0,3.3,0.0,999.3,4,15.1
Oak Street Weather Station,2022-11-01 18:00:00,19.1,11.7,40,0.0,0.0,4.9,0.0,117,1.0,1.2,1000.7,-2,11.9
Foster Weather Station,2022-11-01 19:00:00,17.5,,38,,0.0,,,0,3.3,0.0,999.7,2,15.2
Oak Street Weather Station,2022-11-01 19:00:00,18.5,11.5,43,0.0,0.0,4.9,0.0,0,0.0,0.4,1001.0,-2,11.8
Foster Weather Station,2022-11-01 20:00:00,17.28,,39,,0.0,,,0,3.3,0.0,1000.0,3,15.2
Oak Street Weather Station,2022-11-01 20:00:00,17.5,11.2,46,0.0,0.0,4.9,0.0,0,0.0,0.0,1001.4,-2,11.9
Foster Weather Station,2022-11-01 21:00:00,15.06,,51,,0.0,,,0,3.3,0.0,1000.0,3,15.2
Oak Street Weather Station,2022-11-01 21:00:00,17.6,11.2,45,0.0,0.0,4.9,0.0,0,0.0,0.3,1001.5,-2,11.8
Foster Weather Station,2022-11-01 22:00:00,16.0,,44,,0.0,,,0,3.3,0.0,1000.7,4,15.1
Oak Street Weather Station,2022-11-01 22:00:00,16.5,11.1,52,0.0,0.0,4.9,0.0,0,0.0,0.4,1002.0,-2,11.8
Foster Weather Station,2022-11-01 23:00:00,14.89,,48,,0.0,,,0,3.3,0.0,1001.0,4,15.2
Oak Street Weather Station,2022-11-01 23:00:00,16.6,11.0,50,0.0,0.0,4.9,0.0,0,0.0,0.4,1002.5,0,11.9
Foster Weather Station,2022-11-02 00:00:00,14.0,,53,,0.0,,,0,3.3,0.0,1001.0,4,15.2
Oak Street Weather Station,2022-11-02 00:00:00,16.9,11.1,49,0.0,0.0,4.9,0.0,254,0.3,0.9,1002.6,-2,11.9
Foster Weather Station,2022-11-02 01:00:00,13.5,,59,,0.0,,,0,3.3,0.0,1001.7,3,15.2
Oak Street Weather Station,2022-11-02 01:00:00,16.3,11.3,54,0.0,0.0,4.9,0.0,54,0.0,0.6,1002.8,0,11.8
Foster Weather Station,2022-11-02 02:00:00,12.89,,62,,0.0,,,0,3.3,0.0,1001.7,3,15.1
Oak Street Weather Station,2022-11-02 02:00:00,15.6,11.1,58,0.0,0.0,4.9,0.0,0,0.0,0.4,1003.0,0,11.9
Foster Weather Station,2022-11-02 03:00:00,13.39,,63,,0.0,,,0,3.3,0.0,1001.7,4,15.2
Oak Street Weather Station,2022-11-02 03:00:00,14.2,10.9,67,0.0,0.0,4.9,0.0,0,0.0,0.4,1003.1,0,11.9
Foster Weather Station,2022-11-02 04:00:00,12.89,,64,,0.0,,,0,3.3,0.0,1001.7,4,15.2
Oak Street Weather Station,2022-11-02 04:00:00,14.0,10.8,68,0.0,0.0,4.9,0.0,330,0.6,0.9,1003.1,0,11.8
Foster Weather Station,2022-11-02 05:00:00,12.56,,66,,0.0,,,0,3.3,0.0,1001.7,3,15.1
Oak Street Weather Station,2022-11-02 05:00:00,13.9,10.8,69,0.0,0.0,4.9,0.0,341,0.4,0.7,1003.3,0,11.8
Foster Weather Station,2022-11-02 06:00:00,12.17,,68,,0.0,,,0,3.3,0.0,1002.4,4,15.2
Oak Street Weather Station,2022-11-02 06:00:00,15.1,11.6,66,0.0,0.0,4.9,0.0,0,0.0,1.1,1003.7,0,11.9
Foster Weather Station,2022-11-02 07:00:00,11.89,,69,,0.0,,,0,3.3,0.0,1002.4,2,15.2
Oak Street Weather Station,2022-11-02 07:00:00,15.6,11.9,65,0.0,0.0,4.9,0.0,126,0.6,0.9,1003.9,0,11.9
Foster Weather Station,2022-11-02 08:00:00,12.39,,70,,0.0,,,0,3.3,0.0,1002.7,36,15.2
Oak Street Weather Station,2022-11-02 08:00:00,16.4,12.4,63,0.0,0.0,4.9,0.0,243,0.8,1.4,1004.1,47,11.9
Foster Weather Station,2022-11-02 09:00:00,13.89,,67,,0.0,,,0,3.3,0.0,1003.0,185,15.1
Oak Street Weather Station,2022-11-02 09:00:00,16.2,12.5,66,0.0,0.0,4.9,0.0,190,0.6,2.1,1004.5,37,11.9
Foster Weather Station,2022-11-02 10:00:00,13.78,,72,,0.0,,,0,3.3,0.0,1003.0,315,15.1
Oak Street Weather Station,2022-11-02 10:00:00,16.6,12.8,65,0.0,0.0,4.9,0.0,0,1.2,3.1,1004.4,272,11.8
Foster Weather Station,2022-11-02 11:00:00,13.89,,73,,0.0,,,0,3.3,0.0,1003.0,418,15.1
Oak Street Weather Station,2022-11-02 11:00:00,16.5,13.1,68,0.0,0.0,4.9,0.0,98,2.2,3.5,1004.2,419,12.0
Foster Weather Station,2022-11-02 12:00:00,15.78,,67,,0.0,,,0,3.3,0.0,1002.4,477,15.1
Oak Street Weather Station,2022-11-02 12:00:00,17.9,13.8,64,0.0,0.0,4.9,0.0,117,2.8,3.8,1003.6,464,12.1
Foster Weather Station,2022-11-02 13:00:00,15.78,,68,,0.03,,,0,3.3,0.0,1001.7,486,15.1
Oak Street Weather Station,2022-11-02 13:00:00,18.1,14.0,64,0.0,0.0,4.9,0.0,111,3.3,4.4,1002.9,40,12.0
Foster Weather Station,2022-11-02 14:00:00,16.78,,65,,0.0,,,0,3.3,0.0,1001.0,444,15.1
Oak Street Weather Station,2022-11-02 14:00:00,18.5,14.3,63,0.0,0.0,4.9,0.0,113,3.5,4.7,1002.3,406,11.9
Foster Weather Station,2022-11-02 15:00:00,16.56,,66,,0.0,,,0,3.3,0.0,1000.3,350,15.1
Oak Street Weather Station,2022-11-02 15:00:00,18.9,14.5,62,0.0,0.0,4.9,0.0,112,3.0,4.4,1001.7,30,12.0
Foster Weather Station,2022-11-02 16:00:00,16.56,,66,,0.0,,,0,3.3,0.0,1000.0,230,15.1
Oak Street Weather Station,2022-11-02 16:00:00,19.2,14.6,61,0.0,0.0,4.9,0.0,117,3.3,4.6,1001.2,23,11.9
Foster Weather Station,2022-11-02 17:00:00,16.5,,66,,0.0,,,0,3.3,0.0,999.7,30,15.2
Oak Street Weather Station,2022-11-02 17:00:00,18.8,14.4,62,0.0,0.0,4.9,0.0,130,1.8,2.7,1000.9,15,12.0
Foster Weather Station,2022-11-02 18:00:00,15.89,,69,,0.0,,,0,3.3,0.0,999.7,5,15.1
Oak Street Weather Station,2022-11-02 18:00:00,18.7,14.2,61,0.0,0.0,4.9,0.0,121,1.1,1.7,1001.1,-2,11.8
Foster Weather Station,2022-11-02 19:00:00,16.28,,65,,0.0,,,0,3.3,0.0,999.7,4,15.2
Oak Street Weather Station,2022-11-02 19:00:00,19.7,14.4,56,0.0,0.0,4.9,0.0,0,0.3,0.6,1001.3,-2,11.8
Foster Weather Station,2022-11-02 20:00:00,18.0,,57,,0.0,,,0,3.3,0.0,999.7,3,15.2
Oak Street Weather Station,2022-11-02 20:00:00,19.9,14.4,55,0.0,0.0,4.9,0.0,88,1.3,2.6,1000.8,-3,11.9
Foster Weather Station,2022-11-02 21:00:00,18.78,,54,,0.0,,,0,3.3,0.0,999.7,4,15.1
Oak Street Weather Station,2022-11-02 21:00:00,19.5,14.2,56,0.0,0.0,4.9,0.0,280,0.6,2.2,1001.1,-3,12.0
Foster Weather Station,2022-11-02 22:00:00,18.06,,56,,0.0,,,0,3.3,0.0,1000.0,4,15.1
Oak Street Weather Station,2022-11-02 22:00:00,19.1,14.0,58,0.0,0.0,4.9,0.0,313,1.1,2.7,1001.3,-2,11.9
Foster Weather Station,2022-11-02 23:00:00,17.89,,56,,0.0,,,0,3.3,0.0,999.7,3,15.1
Oak Street Weather Station,2022-11-02 23:00:00,18.4,13.7,59,0.0,0.0,4.9,0.0,0,0.9,3.5,1001.0,-3,11.9
Foster Weather Station,2022-11-03 00:00:00,16.39,,61,,0.0,,,0,3.3,0.0,999.7,4,15.1
Oak Street Weather Station,2022-11-03 00:00:00,17.8,13.3,61,0.0,0.0,4.9,0.0,244,1.7,4.6,1001.0,-2,11.9
Foster Weather Station,2022-11-03 01:00:00,15.56,,63,,0.0,,,0,3.3,0.0,999.3,3,15.2
Oak Street Weather Station,2022-11-03 01:00:00,17.2,13.2,64,0.0,0.0,4.9,0.0,249,2.5,5.5,1000.7,-2,12.0
Foster Weather Station,2022-11-03 02:00:00,15.0,,66,,0.0,,,0,3.3,0.0,999.3,4,15.1
Oak Street Weather Station,2022-11-03 02:00:00,17.0,13.1,65,0.0,0.0,4.9,0.0,272,1.3,3.4,1000.7,-2,12.0
Foster Weather Station,2022-11-03 03:00:00,14.78,,67,,0.0,,,0,3.3,0.0,999.0,3,15.1
Oak Street Weather Station,2022-11-03 03:00:00,16.7,12.8,64,0.0,0.0,4.9,0.0,12,0.7,2.0,1000.6,-2,12.0
Foster Weather Station,2022-11-03 04:00:00,14.39,,68,,0.0,,,0,3.3,0.0,999.0,4,15.1
Foster Weather Station,2022-11-03 05:00:00,13.89,,69,,0.0,,,0,3.3,0.0,999.0,4,15.2
Oak Street Weather Station,2022-11-03 05:00:00,15.8,12.2,65,0.0,0.0,4.9,0.0,8,0.8,2.0,1000.4,-2,11.9
Foster Weather Station,2022-11-03 06:00:00,13.39,,70,,0.0,,,0,3.3,0.0,999.0,4,15.1
Oak Street Weather Station,2022-11-03 06:00:00,15.8,12.1,65,0.0,0.0,4.9,0.0,301,1.3,2.4,1000.5,-2,11.9
Foster Weather Station,2022-11-03 07:00:00,13.06,,70,,0.0,,,0,3.3,0.0,999.0,3,15.2
Oak Street Weather Station,2022-11-03 07:00:00,16.2,12.2,63,0.0,0.0,4.9,0.0,314,1.7,4.6,1000.4,-2,12.0
Foster Weather Station,2022-11-03 08:00:00,13.28,,69,,0.0,,,0,3.3,0.0,999.3,28,15.1
Oak Street Weather Station,2022-11-03 08:00:00,16.3,12.3,63,0.0,0.0,4.9,0.0,340,1.6,3.2,1000.7,43,12.0
Foster Weather Station,2022-11-03 09:00:00,14.28,,65,,0.0,,,0,3.3,0.0,999.3,188,15.1
Oak Street Weather Station,2022-11-03 09:00:00,16.6,12.5,63,0.0,0.0,4.9,0.0,291,2.3,4.2,1000.8,35,11.9
Foster Weather Station,2022-11-03 10:00:00,16.06,,59,,0.0,,,0,3.3,0.0,999.3,307,15.1
Oak Street Weather Station,2022-11-03 10:00:00,17.9,13.1,58,0.0,0.0,4.9,0.0,310,1.1,2.5,1001.0,199,12.0
Foster Weather Station,2022-11-03 11:00:00,18.28,,53,,0.0,,,0,3.3,0.0,998.6,325,15.1
Oak Street Weather Station,2022-11-03 11:00:00,19.9,14.1,53,0.0,0.0,4.9,0.0,297,1.2,3.2,1000.1,512,12.0
Foster Weather Station,2022-11-03 12:00:00,20.0,,48,,0.0,,,0,3.3,0.0,998.0,413,15.1
Oak Street Weather Station,2022-11-03 12:00:00,20.9,14.8,52,0.0,0.0,4.9,0.0,55,1.7,3.2,999.5,487,11.9
Foster Weather Station,2022-11-03 13:00:00,21.0,,46,,0.0,,,0,3.3,0.0,997.0,396,15.1
Oak Street Weather Station,2022-11-03 13:00:00,21.0,14.6,50,0.0,0.0,4.9,0.0,93,1.0,5.5,998.3,74,11.8
Foster Weather Station,2022-11-03 14:00:00,21.56,,43,,0.0,,,0,3.3,0.0,996.3,302,15.1
Oak Street Weather Station,2022-11-03 14:00:00,22.1,15.1,48,0.0,0.0,4.9,0.0,55,1.2,2.4,997.6,275,11.9
Foster Weather Station,2022-11-03 15:00:00,22.5,,41,,0.0,,,0,3.3,0.0,994.9,415,15.1
Oak Street Weather Station,2022-11-03 15:00:00,22.4,14.9,45,0.0,0.0,4.9,0.0,6,1.3,2.1,996.4,61,12.0
Foster Weather Station,2022-11-03 16:00:00,22.17,,41,,0.0,,,0,3.3,0.0,994.9,251,15.1
Oak Street Weather Station,2022-11-03 16:00:00,22.5,15.0,44,0.0,0.0,4.9,0.0,257,1.4,2.5,996.1,32,11.9
Foster Weather Station,2022-11-03 17:00:00,21.56,,43,,0.0,,,0,3.3,0.0,994.6,40,15.1
Oak Street Weather Station,2022-11-03 17:00:00,21.9,14.8,46,0.0,0.0,4.9,0.0,99,1.0,2.1,996.0,19,12.0
Foster Weather Station,2022-11-03 18:00:00,20.89,,43,,0.0,,,0,3.3,0.0,994.2,4,15.1
Oak Street Weather Station,2022-11-03 18:00:00,21.3,14.4,47,0.0,0.0,4.9,0.0,46,1.2,2.8,995.6,-3,11.7
Foster Weather Station,2022-11-03 19:00:00,20.28,,44,,0.0,,,0,3.3,0.0,994.2,4,15.1
Oak Street Weather Station,2022-11-03 19:00:00,20.8,14.2,48,0.0,0.0,4.9,0.0,265,0.7,2.8,995.8,-3,11.9
Foster Weather Station,2022-11-03 20:00:00,19.67,,46,,0.0,,,0,3.3,0.0,994.2,4,15.1
Oak Street Weather Station,2022-11-03 20:00:00,20.2,14.0,50,0.0,0.0,4.9,0.0,1,1.2,2.5,995.8,-3,11.9
Foster Weather Station,2022-11-03 22:00:00,18.78,,48,,0.0,,,0,3.3,0.0,993.6,4,15.1
Oak Street Weather Station,2022-11-03 22:00:00,19.3,13.4,51,0.0,0.0,4.9,0.0,312,0.7,2.0,995.1,-3,12.0
Foster Weather Station,2022-11-03 23:00:00,18.78,,47,,0.0,,,0,3.3,0.0,993.2,4,15.1
Oak Street Weather Station,2022-11-03 23:00:00,19.3,13.3,51,0.0,0.0,4.9,0.0,272,1.3,2.5,994.6,-3,11.8
Foster Weather Station,2022-11-04 00:00:00,18.56,,48,,0.0,,,0,3.3,0.0,992.9,2,15.1
Oak Street Weather Station,2022-11-04 00:00:00,19.6,13.6,51,0.0,0.0,4.9,0.0,298,2.8,4.7,994.3,-2,12.0
Foster Weather Station,2022-11-04 01:00:00,17.89,,51,,0.0,,,0,3.3,0.0,992.6,3,15.1
Oak Street Weather Station,2022-11-04 01:00:00,19.3,13.3,51,0.0,0.0,4.9,0.0,290,1.1,1.9,994.1,-3,11.8
Foster Weather Station,2022-11-04 02:00:00,17.56,,51,,0.0,,,0,3.3,0.0,992.6,4,15.1
Oak Street Weather Station,2022-11-04 02:00:00,18.8,13.1,52,0.0,0.0,4.9,0.0,324,1.5,2.7,994.2,-3,11.9
Foster Weather Station,2022-11-04 03:00:00,17.67,,51,,0.0,,,0,3.3,0.0,991.9,3,15.1
Oak Street Weather Station,2022-11-04 03:00:00,18.6,13.1,54,0.0,0.0,4.9,0.0,285,2.1,5.5,993.6,-3,12.0
Foster Weather Station,2022-11-04 04:00:00,17.28,,54,,0.0,,,0,3.3,0.0,991.5,4,15.1
Oak Street Weather Station,2022-11-04 04:00:00,18.3,13.1,56,0.0,0.0,4.9,0.0,37,1.2,2.2,992.9,-2,11.9
Foster Weather Station,2022-11-04 05:00:00,17.0,,55,,0.0,,,0,3.3,0.0,990.9,4,15.2
Oak Street Weather Station,2022-11-04 05:00:00,18.8,13.5,56,0.0,0.0,4.9,0.0,294,2.8,5.8,992.2,-2,12.0
Foster Weather Station,2022-11-04 06:00:00,17.39,,55,,0.0,,,0,3.3,0.0,990.5,3,15.2
Oak Street Weather Station,2022-11-04 06:00:00,18.5,13.4,57,0.0,0.0,4.9,0.0,337,1.1,3.4,992.1,-3,12.0
Foster Weather Station,2022-11-04 07:00:00,17.28,,56,,0.0,,,0,3.3,0.0,990.2,4,15.1
Oak Street Weather Station,2022-11-04 07:00:00,18.3,13.4,58,0.0,0.0,4.9,0.0,298,1.9,5.5,991.7,-2,12.0
Foster Weather Station,2022-11-04 08:00:00,17.17,,57,,0.0,,,0,3.3,0.0,990.5,16,15.1
Oak Street Weather Station,2022-11-04 08:00:00,18.5,13.7,59,0.0,0.0,4.9,0.0,312,1.8,4.7,992.0,9,11.8
Foster Weather Station,2022-11-04 09:00:00,17.5,,58,,0.0,,,0,3.3,0.0,991.2,34,15.1
Oak Street Weather Station,2022-11-04 09:00:00,18.7,14.0,60,0.0,0.0,4.9,0.0,273,3.1,5.2,992.6,23,11.8
Foster Weather Station,2022-11-04 10:00:00,18.0,,57,,0.0,,,0,3.3,0.0,991.2,67,15.1
Oak Street Weather Station,2022-11-04 10:00:00,18.9,14.2,60,0.0,0.0,4.9,0.0,4,1.2,2.3,992.4,56,11.8
Foster Weather Station,2022-11-04 11:00:00,18.28,,59,,0.0,,,0,3.3,0.0,990.2,69,15.1
Oak Street Weather Station,2022-11-04 11:00:00,19.1,14.6,62,0.0,0.0,4.9,0.0,22,0.8,2.0,992.0,80,11.9
Foster Weather Station,2022-11-04 12:00:00,16.28,,77,,0.66,,,0,3.3,0.0,990.2,74,15.1
Foster Weather Station,2022-11-04 13:00:00,16.56,,75,,0.51,,,0,3.3,0.0,989.2,6,15.1
Oak Street Weather Station,2022-11-04 13:00:00,17.7,15.0,75,0.0,0.5,7.0,60.0,114,2.0,4.7,990.6,10,11.9
Foster Weather Station,2022-11-04 14:00:00,16.67,,78,,6.17,,,0,3.3,0.0,988.1,50,15.1
Oak Street Weather Station,2022-11-04 14:00:00,18.7,15.7,74,0.0,0.5,7.5,0.0,104,2.2,3.5,989.4,52,12.0
Foster Weather Station,2022-11-04 15:00:00,18.89,,70,,0.0,,,0,3.3,0.0,987.5,66,15.1
Oak Street Weather Station,2022-11-04 15:00:00,20.8,16.9,68,0.0,0.0,7.5,0.0,97,2.2,3.5,988.4,76,12.0
Foster Weather Station,2022-11-04 16:00:00,21.56,,60,,0.0,,,0,3.3,0.0,986.5,83,15.1
Oak Street Weather Station,2022-11-04 16:00:00,22.6,17.6,62,0.0,0.0,7.5,0.0,70,1.8,4.0,987.8,80,11.9
Foster Weather Station,2022-11-04 17:00:00,22.56,,55,,0.03,,,0,3.3,0.0,986.1,33,15.1
Oak Street Weather Station,2022-11-04 17:00:00,22.8,17.5,60,0.0,0.0,7.5,0.0,9,0.5,1.3,987.6,21,12.0
Foster Weather Station,2022-11-04 18:00:00,22.39,,54,,0.0,,,0,3.3,0.0,985.4,3,15.1
Oak Street Weather Station,2022-11-04 18:00:00,22.9,17.3,58,0.0,0.0,7.5,0.0,89,1.1,2.4,986.6,-4,11.7
Foster Weather Station,2022-11-04 19:00:00,22.28,,53,,0.0,,,0,3.3,0.0,985.4,3,15.1
Oak Street Weather Station,2022-11-04 19:00:00,22.7,17.2,58,0.0,0.0,7.5,0.0,324,1.7,4.5,986.7,-4,11.9
Foster Weather Station,2022-11-04 20:00:00,22.0,,54,,0.0,,,0,3.3,0.0,985.4,5,15.1
Oak Street Weather Station,2022-11-04 20:00:00,22.3,16.8,58,0.0,0.0,7.5,0.0,10,0.9,2.7,986.8,-3,11.9
Foster Weather Station,2022-11-04 21:00:00,21.78,,53,,0.0,,,0,3.3,0.0,985.8,4,15.1
Oak Street Weather Station,2022-11-04 21:00:00,22.0,16.5,57,0.0,0.0,7.5,0.0,16,1.4,2.7,986.7,-4,12.0
Foster Weather Station,2022-11-04 22:00:00,21.06,,55,,0.0,,,0,3.3,0.0,985.8,3,15.1
Oak Street Weather Station,2022-11-04 22:00:00,21.5,16.3,59,0.0,0.0,7.5,0.0,332,1.9,3.2,986.8,-3,12.0
Foster Weather Station,2022-11-04 23:00:00,21.17,,54,,0.0,,,0,3.3,0.0,984.8,4,15.1
Oak Street Weather Station,2022-11-04 23:00:00,21.5,16.2,58,0.0,0.0,7.5,0.0,28,1.5,3.3,986.0,-3,11.8
Foster Weather Station,2022-11-05 00:00:00,20.78,,55,,0.0,,,0,3.3,0.0,984.1,4,15.1
Oak Street Weather Station,2022-11-05 00:00:00,21.3,16.2,59,0.0,0.0,7.5,0.0,96,2.5,3.6,985.6,-3,12.0
Foster Weather Station,2022-11-05 01:00:00,20.67,,56,,0.03,,,0,3.3,0.0,983.1,4,15.1
Oak Street Weather Station,2022-11-05 01:00:00,20.6,15.8,62,0.0,0.0,7.5,60.0,19,1.0,2.1,984.6,-3,12.0
Foster Weather Station,2022-11-05 02:00:00,18.78,,69,,1.24,,,0,3.3,0.0,983.1,0,15.1
Oak Street Weather Station,2022-11-05 02:00:00,18.4,16.0,78,0.0,1.5,9.0,60.0,0,0.7,2.7,984.6,-3,12.0
Foster Weather Station,2022-11-05 03:00:00,17.17,,79,,0.91,,,0,3.3,0.0,982.4,0,15.1
Oak Street Weather Station,2022-11-05 03:00:00,18.1,15.9,80,0.0,0.5,9.5,60.0,7,1.1,1.5,983.7,-2,12.0
Foster Weather Station,2022-11-05 04:00:00,17.39,,78,,0.33,,,0,3.3,0.0,980.7,1,15.1
Oak Street Weather Station,2022-11-05 04:00:00,18.0,15.9,81,0.0,1.1,10.6,60.0,5,1.3,5.0,982.1,-2,12.1
Foster Weather Station,2022-11-05 05:00:00,17.17,,80,,5.0,,,0,3.3,0.0,979.0,0,15.1
Oak Street Weather Station,2022-11-05 05:00:00,17.6,15.8,83,8.4,2.5,13.1,60.0,359,1.7,3.9,981.8,-3,12.0
Foster Weather Station,2022-11-05 06:00:00,16.89,,76,,2.92,,,0,3.3,0.0,978.7,1,15.1
Oak Street Weather Station,2022-11-05 06:00:00,17.5,15.4,81,0.0,2.3,15.4,0.0,93,2.9,5.9,980.1,-2,12.0
Foster Weather Station,2022-11-05 07:00:00,16.56,,76,,0.0,,,0,3.3,0.0,978.3,3,15.1
Oak Street Weather Station,2022-11-05 07:00:00,17.1,14.8,79,0.0,0.0,15.4,0.0,342,1.5,2.3,980.0,-2,12.0
Foster Weather Station,2022-11-05 08:00:00,16.67,,72,,0.0,,,0,3.3,0.0,977.3,14,15.2
Oak Street Weather Station,2022-11-05 08:00:00,17.2,14.7,77,0.0,0.0,15.4,0.0,65,1.8,3.3,978.7,4,12.0
Foster Weather Station,2022-11-05 09:00:00,16.78,,72,,0.38,,,0,3.3,0.0,976.3,44,15.2
Oak Street Weather Station,2022-11-05 09:00:00,17.4,14.8,76,0.0,0.1,15.5,60.0,75,2.3,4.3,977.5,18,12.0
Foster Weather Station,2022-11-05 10:00:00,16.78,,73,,0.05,,,0,3.3,0.0,975.6,55,15.2
Oak Street Weather Station,2022-11-05 10:00:00,17.6,15.0,77,0.0,0.0,15.5,60.0,338,2.6,5.4,977.0,41,12.0
Foster Weather Station,2022-11-05 11:00:00,17.17,,75,,0.03,,,0,3.3,0.0,974.6,28,15.1
Oak Street Weather Station,2022-11-05 11:00:00,17.9,15.5,78,0.0,0.0,15.6,0.0,246,1.5,3.9,976.4,13,12.0
Foster Weather Station,2022-11-05 12:00:00,17.78,,71,,0.08,,,0,3.3,0.0,973.6,105,15.1
Oak Street Weather Station,2022-11-05 12:00:00,18.6,15.6,74,0.0,0.0,15.6,60.0,44,3.0,5.0,975.2,10,11.9
Foster Weather Station,2022-11-05 13:00:00,13.0,,77,,2.9,,,0,3.3,0.0,974.3,132,15.1
Oak Street Weather Station,2022-11-05 13:00:00,13.9,12.1,82,0.0,1.6,17.1,0.0,255,1.4,5.3,976.0,53,11.9
Foster Weather Station,2022-11-05 14:00:00,11.56,,64,,0.0,,,0,3.3,0.0,974.9,179,15.2
Oak Street Weather Station,2022-11-05 14:00:00,12.7,9.8,70,0.0,0.0,17.1,0.0,287,3.4,8.3,976.6,147,12.0
Foster Weather Station,2022-11-05 15:00:00,10.78,,58,,0.03,,,0,3.3,0.0,975.3,100,15.1
Oak Street Weather Station,2022-11-05 15:00:00,11.8,8.2,63,0.0,0.0,17.1,0.0,263,3.0,6.8,977.6,53,12.0
Foster Weather Station,2022-11-05 16:00:00,10.5,,59,,0.03,,,0,3.3,0.0,977.0,34,15.2
Oak Street Weather Station,2022-11-05 16:00:00,11.8,8.2,61,0.0,0.0,17.1,0.0,326,3.1,6.4,978.5,41,12.0
Foster Weather Station,2022-11-05 17:00:00,10.17,,61,,0.0,,,0,3.3,0.0,978.0,20,15.2
Oak Street Weather Station,2022-11-05 17:00:00,11.4,7.9,62,0.0,0.0,17.1,0.0,269,2.7,6.7,979.9,8,11.9
Foster Weather Station,2022-11-05 18:00:00,10.06,,61,,0.0,,,0,3.3,0.0,979.3,4,15.2
Oak Street Weather Station,2022-11-05 18:00:00,11.0,7.8,65,0.0,0.0,17.1,0.0,301,1.5,4.7,981.1,0,12.0
Foster Weather Station,2022-11-05 19:00:00,9.5,,65,,0.0,,,0,3.3,0.0,980.7,4,15.2
Oak Street Weather Station,2022-11-05 19:00:00,10.5,7.6,68,0.0,0.0,17.1,0.0,269,2.8,6.7,982.5,0,11.9
Foster Weather Station,2022-11-05 20:00:00,9.06,,65,,0.0,,,0,3.3,0.0,982.7,4,15.2
Oak Street Weather Station,2022-11-05 20:00:00,10.0,7.3,70,0.0,0.0,17.1,0.0,267,3.1,9.2,984.2,0,11.9
Foster Weather Station,2022-11-05 21:00:00,8.39,,66,,0.0,,,0,3.3,0.0,983.7,5,15.2
Oak Street Weather Station,2022-11-05 21:00:00,9.5,6.9,69,0.0,0.0,17.1,0.0,285,2.1,6.8,985.3,0,11.9
Foster Weather Station,2022-11-05 22:00:00,8.17,,67,,0.0,,,0,3.3,0.0,985.1,5,15.2
Oak Street Weather Station,2022-11-05 22:00:00,9.2,6.6,70,0.0,0.0,17.1,0.0,268,0.9,3.3,986.8,0,11.9
